Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat
35068,881755,080.0 051.0,20-1904RL-PR-107-1853-08000510-0050A-7,50,10.975,33.7978,3.724,25.84648,59.74
35068,881756,080.0 051.0,20-1904RL-PR-107-1853-08000510-0054A-3,54,10.322,33.8069,2.889,25.96805,45.69
35068,881757,080.0 051.0,20-1904RL-PR-107-1853-08000510-0060A-3,60,10.275,33.8242,2.726,25.98984,43.07
35069,881758,080.0 055.0,20-1904RL-MX-105-1053-08000550-0000A-7,0,13.756,33.504,6.092,25.08221,103.46
35069,881759,080.0 055.0,20-1904RL-MX-105-1053-08000550-0002A-3,2,13.756,33.504,6.092,25.082320000000003,103.46
35069,881760,080.0 055.0,20-1904RL-MX-105-1053-08000550-0010A-3,10,13.763,33.5046,6.112,25.08181,103.82
35069,881761,080.0 055.0,20-1904RL-MX-105-1053-08000550-0011B-6,10,13.763,33.5039,6.124,25.0813,100.946
35069,881762,080.0 055.0,20-1904RL-MX-105-1053-08000550-0010C-6,10,13.763,33.5033,,25.0808,
35069,881763,080.0 055.0,20-1904RL-MX-105-1053-08000550-0015A-3,15,13.765,33.5046,6.124,25.08169,104.03
35069,881764,080.0 055.0,20-1904RL-MX-105-1053-08000550-0020A-3,20,13.743,33.5047,6.078,25.086570000000002,103.19
35069,881765,080.0 055.0,20-1904RL-MX-105-1053-08000550-0030A-3,30,12.883,33.5407,5.411,25.2878,90.26
35069,881766,080.0 055.0,20-1904RL-MX-105-1053-08000550-0040A-3,40,12.233,33.5685,4.805,25.43574,79.08
35069,881767,080.0 055.0,20-1904RL-MX-105-1053-08000550-0050A-3,50,11.23,33.613,4.115,25.65687,66.3
35069,881768,080.0 055.0,20-1904RL-MX-105-1053-08000550-0060A-3,60,10.806,33.6015,4.127,25.72399,65.88
35069,881769,080.0 055.0,20-1904RL-MX-105-1053-08000550-0070A-3,70,10.568,33.6401,3.931,25.79614,62.44
35069,881770,080.0 055.0,20-1904RL-MX-105-1053-08000550-0075A-7,75,10.3,33.6944,3.863,25.88491,61.02
35069,881771,080.0 055.0,20-1904RL-MX-105-1053-08000550-0085A-3,85,10.096,33.7207,3.547,25.94053,55.79
35069,881772,080.0 055.0,20-1904RL-MX-105-1053-08000550-0100A-7,100,9.924,33.8617,2.887,26.08015,45.27
35069,881773,080.0 055.0,20-1904RL-MX-105-1053-08000550-0101A-3,101,9.875,33.8471,2.92,26.07698,45.74
35069,881774,080.0 055.0,20-1904RL-MX-105-1053-08000550-0121A-3,121,9.55,33.9388,2.496,26.203129999999998,38.84
35069,881775,080.0 055.0,20-1904RL-MX-105-1053-08000550-0125A-7,125,9.537,33.9569,2.458,26.219559999999998,38.24
35069,881776,080.0 055.0,20-1904RL-MX-105-1053-08000550-0140A-3,140,9.211,33.9849,2.409,26.294790000000003,37.21
35069,881777,080.0 055.0,20-1904RL-MX-105-1053-08000550-0150A-7,150,8.786,33.9728,2.738,26.35277,41.89
35069,881778,080.0 055.0,20-1904RL-MX-105-1053-08000550-0169A-3,169,8.877,34.0648,1.96,26.41129,30.06
35069,881779,080.0 055.0,20-1904RL-MX-105-1053-08000550-0200A-3,200,8.28,34.0541,2.096,26.495540000000002,31.71
35069,881780,080.0 055.0,20-1904RL-MX-105-1053-08000550-0230A-3,230,7.964,34.0701,1.794,26.555940000000003,26.95
35069,881781,080.0 055.0,20-1904RL-MX-105-1053-08000550-0250A-7,250,8.09,34.1593,1.343,26.60803,20.24
35069,881782,080.0 055.0,20-1904RL-MX-105-1053-08000550-0271A-3,271,7.712,34.1128,1.475,26.62733,22.04
35069,881783,080.0 055.0,20-1904RL-MX-105-1053-08000550-0300A-7,300,7.417,34.1351,1.243,26.68767,18.45
35069,881784,080.0 055.0,20-1904RL-MX-105-1053-08000550-0322A-3,322,7.387,34.1611,1.077,26.712970000000002,15.97
35069,881785,080.0 055.0,20-1904RL-MX-105-1053-08000550-0380A-3,380,6.975,34.1919,0.807,26.79563,11.86
35069,881786,080.0 055.0,20-1904RL-MX-105-1053-08000550-0400A-7,400,6.861,34.219,0.707,26.8329,10.36
35069,881787,080.0 055.0,20-1904RL-MX-105-1053-08000550-0440A-3,440,6.518,34.2147,0.612,26.875909999999998,8.9
35069,881788,080.0 055.0,20-1904RL-MX-105-1053-08000550-0500A-7,500,6.095,34.2642,0.452,26.97055,6.51
35069,881789,080.0 055.0,20-1904RL-MX-105-1053-08000550-0515A-3,515,6.031,34.2652,0.405,26.9797,5.82
35070,881790,080.0 060.0,20-1904RL-PR-105-1604-08000600-0000A-7,0,13.538,33.4493,5.901,25.084429999999998,99.74
35070,881791,080.0 060.0,20-1904RL-PR-105-1604-08000600-0002A-3,2,13.538,33.4493,5.901,25.08455,99.74
35070,881792,080.0 060.0,20-1904RL-PR-105-1604-08000600-0010A-7,10,13.519,33.4555,5.923,25.09365,100.07
35070,881793,080.0 060.0,20-1904RL-PR-105-1604-08000600-0013A-3,13,13.502,33.4493,5.886,25.092470000000002,99.4
35070,881794,080.0 060.0,20-1904RL-PR-105-1604-08000600-0013B-6,13,13.502,33.4499,5.914,25.0929,96.914
35070,881795,080.0 060.0,20-1904RL-PR-105-1604-08000600-0018A-3,18,13.351,33.4554,5.838,25.12796,98.29
35070,881796,080.0 060.0,20-1904RL-PR-105-1604-08000600-0020A-7,20,13.02,33.4761,5.827,25.210179999999998,97.44
35070,881797,080.0 060.0,20-1904RL-PR-105-1604-08000600-0025A-3,25,12.858,33.4761,5.823,25.24241,97.05
35070,881798,080.0 060.0,20-1904RL-PR-105-1604-08000600-0030A-7,30,12.807,33.4855,5.814,25.25996,96.79
35070,881799,080.0 060.0,20-1904RL-PR-105-1604-08000600-0032A-3,32,12.802,33.4801,5.802,25.25686,96.58
35070,881800,080.0 060.0,20-1904RL-PR-105-1604-08000600-0044A-3,44,12.523,33.4926,5.661,25.32144,93.69
35070,881801,080.0 060.0,20-1904RL-PR-105-1604-08000600-0044B-6,44,12.523,33.4904,5.674,25.3197,91.142
35070,881802,080.0 060.0,20-1904RL-PR-105-1604-08000600-0050B-7,50,12.459,33.5105,5.637,25.34797,93.17
35070,881803,080.0 060.0,20-1904RL-PR-105-1604-08000600-0055A-3,55,12.432,33.5065,5.605,25.35032,92.59
35070,881804,080.0 060.0,20-1904RL-PR-105-1604-08000600-0066A-3,66,11.404,33.6017,4.165,25.61725,67.36
35070,881805,080.0 060.0,20-1904RL-PR-105-1604-08000600-0075A-7,75,11.034,33.672,3.847,25.73909,61.74
35070,881806,080.0 060.0,20-1904RL-PR-105-1604-08000600-0076A-3,76,10.983,33.6649,3.85,25.7427,61.72
35070,881807,080.0 060.0,20-1904RL-PR-105-1604-08000600-0085A-3,85,10.429,33.6575,3.769,25.83437,59.69
35070,881808,080.0 060.0,20-1904RL-PR-105-1604-08000600-0100A-3,100,9.872,33.747,3.514,25.99926,55.0
35070,881809,080.0 060.0,20-1904RL-PR-105-1604-08000600-0120A-3,120,9.461,33.8778,2.942,26.16992,45.67
35070,881810,080.0 060.0,20-1904RL-PR-105-1604-08000600-0125A-7,125,9.361,33.8929,3.027,26.19813,46.89
35070,881811,080.0 060.0,20-1904RL-PR-105-1604-08000600-0140A-3,140,9.14,33.9228,2.892,26.25753,44.58
35070,881812,080.0 060.0,20-1904RL-PR-105-1604-08000600-0150A-7,150,9.091,33.9704,2.712,26.30293,41.77
35070,881813,080.0 060.0,20-1904RL-PR-105-1604-08000600-0170A-3,170,8.851,34.0007,2.333,26.365170000000003,35.75
35070,881814,080.0 060.0,20-1904RL-PR-105-1604-08000600-0200A-3,200,8.517,34.0993,1.689,26.495079999999998,25.7
35070,881815,080.0 060.0,20-1904RL-PR-105-1604-08000600-0230A-3,230,8.311,34.144,1.38,26.56237,20.91
35070,881816,080.0 060.0,20-1904RL-PR-105-1604-08000600-0250A-7,250,8.17,34.1723,1.236,26.60635,18.67
35070,881817,080.0 060.0,20-1904RL-PR-105-1604-08000600-0270A-3,270,7.914,34.1859,1.069,26.65545,16.05
35070,881818,080.0 060.0,20-1904RL-PR-105-1604-08000600-0300A-7,300,7.616,34.2042,0.929,26.713820000000002,13.86
35070,881819,080.0 060.0,20-1904RL-PR-105-1604-08000600-0320A-3,320,7.304,34.2024,0.81,26.75703,11.99
35070,881820,080.0 060.0,20-1904RL-PR-105-1604-08000600-0380A-3,380,6.71,34.1989,0.663,26.83669,9.68
35070,881821,080.0 060.0,20-1904RL-PR-105-1604-08000600-0400A-7,400,6.396,34.1749,0.713,26.859340000000003,10.33
35070,881822,080.0 060.0,20-1904RL-PR-105-1604-08000600-0440A-3,440,6.157,34.1684,0.653,26.885640000000002,9.41
35070,881823,080.0 060.0,20-1904RL-PR-105-1604-08000600-0500A-7,500,5.721,34.2021,0.477,26.96755,6.8
35070,881824,080.0 060.0,20-1904RL-PR-105-1604-08000600-0516A-3,516,5.615,34.207,0.433,26.984540000000003,6.16
35071,881825,080.0 070.0,20-1904RL-MX-105-2104-08000700-0000A-7,0,14.849,33.312,5.932,24.70419,102.9
35071,881826,080.0 070.0,20-1904RL-MX-105-2104-08000700-0002A-3,2,14.849,33.312,5.932,24.70431,102.9
35071,881827,080.0 070.0,20-1904RL-MX-105-2104-08000700-0010A-3,10,14.813,33.3126,5.91,24.71303,102.44
35071,881828,080.0 070.0,20-1904RL-MX-105-2104-08000700-0010B-6,10,14.813,33.3148,5.941,24.7147,99.904
35071,881829,080.0 070.0,20-1904RL-MX-105-2104-08000700-0020B-7,20,14.686,33.3304,5.949,24.75459,102.86
35071,881830,080.0 070.0,20-1904RL-MX-105-2104-08000700-0026A-3,26,14.68,33.3332,5.92,24.75841,102.35
35071,881831,080.0 070.0,20-1904RL-MX-105-2104-08000700-0030A-7,30,14.67,33.351,5.949,24.774520000000003,102.84
35071,881832,080.0 070.0,20-1904RL-MX-105-2104-08000700-0040A-3,40,14.606,33.3545,5.972,24.79149,103.1
35071,881833,080.0 070.0,20-1904RL-MX-105-2104-08000700-0050A-7,50,14.528,33.3535,5.963,24.80791,102.78
35071,881834,080.0 070.0,20-1904RL-MX-105-2104-08000700-0051A-3,51,14.521,33.346,5.961,24.80367,102.73
35071,881835,080.0 070.0,20-1904RL-MX-105-2104-08000700-0062A-3,62,14.454,33.3575,5.977,24.82741,102.86
35071,881836,080.0 070.0,20-1904RL-MX-105-2104-08000700-0074B-6,74,14.121,33.3476,5.872,24.8903,97.379
35071,881837,080.0 070.0,20-1904RL-MX-105-2104-08000700-0075B-7,75,13.931,33.3652,5.806,24.94332,98.86
35071,881838,080.0 070.0,20-1904RL-MX-105-2104-08000700-0076A-3,76,13.821,33.348,5.838,24.952720000000003,99.18
35071,881839,080.0 070.0,20-1904RL-MX-105-2104-08000700-0087A-3,87,12.748,33.443,5.445,25.24156,90.5
35071,881840,080.0 070.0,20-1904RL-MX-105-2104-08000700-0100A-3,100,12.05,33.5221,5.209,25.43733,85.35
35071,881841,080.0 070.0,20-1904RL-MX-105-2104-08000700-0112A-3,112,11.178,33.5529,4.804,25.62223,77.28
35071,881842,080.0 070.0,20-1904RL-MX-105-2104-08000700-0125A-7,125,10.827,33.5972,4.348,25.71971,69.43
35071,881843,080.0 070.0,20-1904RL-MX-105-2104-08000700-0126A-3,126,10.842,33.5896,4.333,25.71119,69.21
35071,881844,080.0 070.0,20-1904RL-MX-105-2104-08000700-0140A-3,140,10.223,33.6593,4.436,25.873260000000002,69.93
35071,881845,080.0 070.0,20-1904RL-MX-105-2104-08000700-0150A-7,150,9.935,33.7414,3.928,25.986279999999997,61.56
35071,881846,080.0 070.0,20-1904RL-MX-105-2104-08000700-0170A-3,170,9.539,33.7914,3.131,26.09149,48.66
35071,881847,080.0 070.0,20-1904RL-MX-105-2104-08000700-0200A-3,200,8.823,33.9438,3.135,26.32597,47.99
35071,881848,080.0 070.0,20-1904RL-MX-105-2104-08000700-0232A-3,232,8.245,33.9831,2.748,26.44606,41.53
35071,881849,080.0 070.0,20-1904RL-MX-105-2104-08000700-0250A-7,250,8.038,34.006,2.555,26.495309999999996,38.43
35071,881850,080.0 070.0,20-1904RL-MX-105-2104-08000700-0271A-3,271,7.778,34.0197,2.228,26.544620000000002,33.32
35071,881851,080.0 070.0,20-1904RL-MX-105-2104-08000700-0300A-7,300,7.766,34.1099,1.51,26.61812,22.58
35071,881852,080.0 070.0,20-1904RL-MX-105-2104-08000700-0322A-3,322,7.214,34.0513,1.667,26.650609999999997,24.61
35071,881853,080.0 070.0,20-1904RL-MX-105-2104-08000700-0381A-3,381,6.709,34.0973,1.134,26.756709999999998,16.55
35071,881854,080.0 070.0,20-1904RL-MX-105-2104-08000700-0400A-7,400,6.49,34.1118,1.029,26.79735,14.94
35071,881855,080.0 070.0,20-1904RL-MX-105-2104-08000700-0441A-3,441,6.083,34.1343,0.754,26.86802,10.84
35071,881856,080.0 070.0,20-1904RL-MX-105-2104-08000700-0500A-7,500,5.771,34.1876,0.527,26.95001,7.52
35071,881857,080.0 070.0,20-1904RL-MX-105-2104-08000700-0515A-3,515,5.696,34.1899,0.484,26.961240000000004,6.9
35072,881858,080.0 080.0,20-1904RL-MX-106-0249-08000800-0000A-7,0,15.403,33.2908,5.829,24.56721,102.23
35072,881859,080.0 080.0,20-1904RL-MX-106-0249-08000800-0002A-3,2,15.403,33.2908,5.829,24.567339999999998,102.23
35072,881860,080.0 080.0,20-1904RL-MX-106-0249-08000800-0010A-3,10,15.403,33.2901,5.826,24.567339999999998,102.18
35072,881861,080.0 080.0,20-1904RL-MX-106-0249-08000800-0010B-6,10,15.403,33.2925,5.853,24.5692,99.566
35072,881862,080.0 080.0,20-1904RL-MX-106-0249-08000800-0020B-7,20,15.404,33.3012,5.848,24.57633,102.57
35072,881863,080.0 080.0,20-1904RL-MX-106-0249-08000800-0025A-3,25,15.341,33.2922,5.843,24.5836,102.34
35072,881864,080.0 080.0,20-1904RL-MX-106-0249-08000800-0030A-7,30,15.336,33.3146,5.858,24.60227,102.61
35072,881865,080.0 080.0,20-1904RL-MX-106-0249-08000800-0040A-3,40,15.18,33.2929,5.886,24.62036,102.77
35072,881866,080.0 080.0,20-1904RL-MX-106-0249-08000800-0050A-3,50,15.036,33.3167,5.904,24.67065,102.8
35072,881867,080.0 080.0,20-1904RL-MX-106-0249-08000800-0062B-6,62,14.374,33.3531,5.999,24.8409,100.02
35072,881868,080.0 080.0,20-1904RL-MX-106-0249-08000800-0063A-3,63,14.262,33.3572,5.972,24.867620000000002,102.37
35072,881869,080.0 080.0,20-1904RL-MX-106-0249-08000800-0075A-3,75,13.549,33.4297,5.885,25.0713,99.47
35072,881870,080.0 080.0,20-1904RL-MX-106-0249-08000800-0088A-3,88,12.802,33.5039,5.275,25.27825,87.81
35072,881871,080.0 080.0,20-1904RL-MX-106-0249-08000800-0100A-3,100,11.785,33.5011,4.805,25.47056,78.28
35072,881872,080.0 080.0,20-1904RL-MX-106-0249-08000800-0112A-3,112,11.286,33.5069,4.52,25.56699,72.86
35072,881873,080.0 080.0,20-1904RL-MX-106-0249-08000800-0125A-3,125,10.463,33.6198,3.955,25.80075,62.66
35072,881874,080.0 080.0,20-1904RL-MX-106-0249-08000800-0141A-3,141,9.84,33.7367,3.591,25.9981,56.16
35072,881875,080.0 080.0,20-1904RL-MX-106-0249-08000800-0150A-7,150,9.681,33.795,3.544,26.07029,55.25
35072,881876,080.0 080.0,20-1904RL-MX-106-0249-08000800-0170A-3,170,9.178,33.88,2.918,26.21902,45.01
35072,881877,080.0 080.0,20-1904RL-MX-106-0249-08000800-0200A-7,200,8.713,33.9671,2.834,26.3613,43.28
35072,881878,080.0 080.0,20-1904RL-MX-106-0249-08000800-0201A-3,201,8.701,33.9723,2.846,26.367259999999998,43.45
35072,881879,080.0 080.0,20-1904RL-MX-106-0249-08000800-0232A-3,232,8.065,33.9793,2.826,26.469820000000002,42.53
35072,881880,080.0 080.0,20-1904RL-MX-106-0249-08000800-0250A-7,250,7.904,34.0196,2.357,26.525640000000003,35.35
35072,881881,080.0 080.0,20-1904RL-MX-106-0249-08000800-0271A-3,271,7.595,34.0219,2.229,26.5726,33.19
35072,881882,080.0 080.0,20-1904RL-MX-106-0249-08000800-0300A-7,300,7.333,34.0326,1.982,26.61877,29.34
35072,881883,080.0 080.0,20-1904RL-MX-106-0249-08000800-0320A-3,320,6.997,34.0428,1.769,26.67357,25.98
35072,881884,080.0 080.0,20-1904RL-MX-106-0249-08000800-0381A-3,381,6.369,34.0843,1.141,26.79082,16.52
35072,881885,080.0 080.0,20-1904RL-MX-106-0249-08000800-0400A-7,400,6.238,34.1078,1.005,26.82658,14.5
35072,881886,080.0 080.0,20-1904RL-MX-106-0249-08000800-0440A-3,440,6.107,34.1682,0.641,26.891779999999997,9.23
35072,881887,080.0 080.0,20-1904RL-MX-106-0249-08000800-0500A-7,500,5.619,34.2048,0.469,26.98198,6.67
35072,881888,080.0 080.0,20-1904RL-MX-106-0249-08000800-0515A-3,515,5.552,34.2088,0.423,26.993470000000002,6.01
35073,881889,080.0 090.0,20-1904RL-MX-106-0827-08000900-0000A-7,0,15.335,33.2922,5.804,24.58325,101.66
35073,881890,080.0 090.0,20-1904RL-MX-106-0827-08000900-0002A-3,2,15.335,33.2922,5.804,24.58338,101.66
35073,881891,080.0 090.0,20-1904RL-MX-106-0827-08000900-0010A-7,10,15.338,33.3026,5.845,24.591260000000002,102.39
35073,881892,080.0 090.0,20-1904RL-MX-106-0827-08000900-0011A-3,11,15.338,33.2925,5.82,24.58355,101.94
35073,881893,080.0 090.0,20-1904RL-MX-106-0827-08000900-0020A-7,20,15.337,33.3034,5.841,24.592760000000002,102.31
35073,881894,080.0 090.0,20-1904RL-MX-106-0827-08000900-0025A-3,25,15.244,33.2952,5.787,24.60717,101.17
35073,881895,080.0 090.0,20-1904RL-MX-106-0827-08000900-0030A-7,30,15.229,33.3049,5.863,24.61825,102.47
35073,881896,080.0 090.0,20-1904RL-MX-106-0827-08000900-0040A-3,40,15.218,33.299,5.871,24.616770000000002,102.59
35073,881897,080.0 090.0,20-1904RL-MX-106-0827-08000900-0050A-3,50,15.13,33.2988,5.884,24.63645,102.63
35073,881898,080.0 090.0,20-1904RL-MX-106-0827-08000900-0061A-3,61,13.69,33.418,6.103,25.03276,103.44
35073,881899,080.0 090.0,20-1904RL-MX-106-0827-08000900-0067A-3,67,13.214,33.4,5.855,25.11526,98.25
35073,881900,080.0 090.0,20-1904RL-MX-106-0827-08000900-0075A-3,75,12.993,33.4745,5.486,25.21724,91.68
35073,881901,080.0 090.0,20-1904RL-MX-106-0827-08000900-0088A-3,88,11.749,33.4993,4.786,25.475270000000002,77.91
35073,881902,080.0 090.0,20-1904RL-MX-106-0827-08000900-0100A-3,100,10.889,33.5203,4.407,25.64781,70.43
35073,881903,080.0 090.0,20-1904RL-MX-106-0827-08000900-0113A-3,113,10.302,33.6241,4.004,25.83125,63.22
35073,881904,080.0 090.0,20-1904RL-MX-106-0827-08000900-0125A-3,125,10.024,33.6951,3.763,25.93424,59.08
35073,881905,080.0 090.0,20-1904RL-MX-106-0827-08000900-0141A-3,141,9.728,33.7837,3.336,26.053379999999997,52.06
35073,881906,080.0 090.0,20-1904RL-MX-106-0827-08000900-0150A-7,150,9.407,33.8404,3.266,26.15052,50.62
35073,881907,080.0 090.0,20-1904RL-MX-106-0827-08000900-0170A-3,170,8.919,33.9272,3.052,26.296940000000003,46.82
35073,881908,080.0 090.0,20-1904RL-MX-106-0827-08000900-0200A-3,200,8.569,33.9643,3.175,26.381259999999997,48.33
35073,881909,080.0 090.0,20-1904RL-MX-106-0827-08000900-0231A-3,231,7.911,33.9952,2.538,26.50488,38.07
35073,881910,080.0 090.0,20-1904RL-MX-106-0827-08000900-0250A-7,250,7.704,34.0201,2.291,26.554990000000004,34.2
35073,881911,080.0 090.0,20-1904RL-MX-106-0827-08000900-0272A-3,272,7.554,34.0188,2.165,26.57602,32.21
35073,881912,080.0 090.0,20-1904RL-MX-106-0827-08000900-0300A-7,300,7.193,34.044,1.873,26.647159999999996,27.63
35073,881913,080.0 090.0,20-1904RL-MX-106-0827-08000900-0322A-3,322,6.91,34.0507,1.6,26.691609999999997,23.45
35073,881914,080.0 090.0,20-1904RL-MX-106-0827-08000900-0380A-3,380,6.487,34.1144,0.977,26.79931,14.18
35073,881915,080.0 090.0,20-1904RL-MX-106-0827-08000900-0400A-7,400,6.34,34.14,0.861,26.83898,12.46
35073,881916,080.0 090.0,20-1904RL-MX-106-0827-08000900-0441A-3,441,6.117,34.1758,0.598,26.89655,8.61
35073,881917,080.0 090.0,20-1904RL-MX-106-0827-08000900-0500A-7,500,5.704,34.2328,0.395,26.9939,5.63
35073,881918,080.0 090.0,20-1904RL-MX-106-0827-08000900-0516A-3,516,5.631,34.2382,0.356,27.00732,5.07
35074,881919,081.7 043.5,20-1904RL-MX-099-2312-08170435-0000A-7,0,12.723,33.6254,4.462,25.383229999999998,74.23
35074,881920,081.7 043.5,20-1904RL-MX-099-2312-08170435-0002A-3,2,12.723,33.6254,4.462,25.38334,74.23
35074,881921,081.7 043.5,20-1904RL-MX-099-2312-08170435-0005A-3,5,12.787,33.6237,4.538,25.36964,75.59
35074,881922,081.7 043.5,20-1904RL-MX-099-2312-08170435-0010A-3,10,12.224,33.636,4.064,25.48834,66.9
35074,881923,081.7 043.5,20-1904RL-MX-099-2312-08170435-0020A-3,20,12.112,33.6427,3.765,25.515320000000003,61.83
35074,881924,081.7 043.5,20-1904RL-MX-099-2312-08170435-0025A-3,25,12.06,33.6371,3.678,25.52107,60.33
35075,881925,081.8 046.9,20-1904RL-PR-099-1952-08180469-0003A-3,3,13.337,33.6393,6.345,25.27224,106.92
35075,881926,081.8 046.9,20-1904RL-PR-099-1952-08180469-0004A-3,4,13.341,33.6393,6.388,25.27149,107.65
35075,881927,081.8 046.9,20-1904RL-PR-099-1952-08180469-0005A-3,5,13.356,33.6358,6.395,25.265810000000002,107.8
35075,881928,081.8 046.9,20-1904RL-PR-099-1952-08180469-0010A-3,10,13.269,33.6374,6.323,25.28484,106.4
35075,881929,081.8 046.9,20-1904RL-PR-099-1952-08180469-0016A-3,16,13.19,33.6389,6.069,25.30216,101.95
35075,881930,081.8 046.9,20-1904RL-PR-099-1952-08180469-0020A-3,20,11.292,33.6539,4.197,25.67613,67.73
35075,881931,081.8 046.9,20-1904RL-PR-099-1952-08180469-0030A-3,30,10.893,33.6958,3.635,25.78077,58.17
35075,881932,081.8 046.9,20-1904RL-PR-099-1952-08180469-0040A-3,40,10.595,33.7338,3.329,25.863229999999998,52.94
